7.100000000000000000e+01,7.061538461538461320e+01,6.996296296296296191e+01,6.928571428571429180e+01,6.885714285714286120e+01,6.853846153846153300e+01,6.800000000000000000e+01,6.942857142857143060e+01,7.100000000000000000e+01,7.583333333333332860e+01,7.750000000000000000e+01,7.741666666666667140e+01,7.766666666666667140e+01,7.858333333333332860e+01,7.765384615384616041e+01,7.692857142857143060e+01,7.546666666666666856e+01,7.441666666666667140e+01,7.300000000000000000e+01,7.293333333333333712e+01,7.216666666666667140e+01,7.220000000000000284e+01,7.168750000000000000e+01,7.106666666666666288e+01
7.133333333333332860e+01,7.020000000000000284e+01,7.019230769230769340e+01,6.983333333333332860e+01,7.023529411764705799e+01,7.000000000000000000e+01,6.991666666666667140e+01,7.093333333333333712e+01,7.212500000000000000e+01,7.456250000000000000e+01,7.664285714285713880e+01,7.694444444444444287e+01,7.726666666666666572e+01,7.682352941176471006e+01,7.757692307692308020e+01,7.661538461538461320e+01,7.584615384615383959e+01,7.453846153846153300e+01,7.342857142857143060e+01,7.256250000000000000e+01,7.243750000000000000e+01,7.080952380952381020e+01,7.107142857142856940e+01,7.086666666666666003e+01
7.058823529411765207e+01,7.057142857142856940e+01,7.048000000000000398e+01,7.023076923076922640e+01,6.976923076923077360e+01,6.891666666666667140e+01,6.925000000000000000e+01,7.069230769230769340e+01,7.125925925925925242e+01,7.591666666666667140e+01,7.691666666666667140e+01,7.775000000000000000e+01,7.769230769230769340e+01,7.771428571428570820e+01,7.829166666666667140e+01,7.823076923076922640e+01,7.683333333333332860e+01,7.571428571428570820e+01,7.366666666666667140e+01,7.300000000000000000e+01,7.291666666666667140e+01,7.225000000000000000e+01,7.175000000000000000e+01,7.100000000000000000e+01
7.066666666666667140e+01,7.042857142857143060e+01,6.995833333333332860e+01,6.908333333333332860e+01,6.908333333333332860e+01,6.875000000000000000e+01,6.875000000000000000e+01,7.100000000000000000e+01,7.241666666666667140e+01,7.521428571428570820e+01,7.725000000000000000e+01,7.858333333333332860e+01,7.875000000000000000e+01,7.883333333333332860e+01,7.869230769230769340e+01,7.808333333333332860e+01,7.658333333333332860e+01,7.461538461538461320e+01,7.330769230769230660e+01,7.291666666666667140e+01,7.284000000000000341e+01,7.191666666666667140e+01,7.141666666666667140e+01,7.058333333333332860e+01
7.083333333333332860e+01,7.058333333333332860e+01,7.016666666666667140e+01,6.991666666666667140e+01,6.892307692307691980e+01,6.861538461538461320e+01,6.891666666666667140e+01,7.016666666666667140e+01,7.170833333333332860e+01,7.625000000000000000e+01,7.730769230769230660e+01,7.815384615384616041e+01,7.838461538461538680e+01,7.833333333333332860e+01,7.841666666666667140e+01,7.766666666666667140e+01,7.658333333333332860e+01,7.483333333333332860e+01,7.358333333333332860e+01,7.283333333333332860e+01,7.254166666666667140e+01,7.191666666666667140e+01,7.141666666666667140e+01,7.083333333333332860e+01
7.100000000000000000e+01,7.162500000000000000e+01,7.037500000000000000e+01,7.000000000000000000e+01,6.991666666666667140e+01,6.983333333333332860e+01,6.958333333333332860e+01,7.087500000000000000e+01,7.222222222222222854e+01,7.650000000000000000e+01,7.816666666666667140e+01,7.875000000000000000e+01,7.850000000000000000e+01,7.900000000000000000e+01,7.876923076923077360e+01,7.783333333333332860e+01,7.683333333333332860e+01,7.483333333333332860e+01,7.358333333333332860e+01,7.283333333333332860e+01,7.250000000000000000e+01,7.150000000000000000e+01,7.135714285714286120e+01,7.083333333333332860e+01
7.050000000000000000e+01,7.014285714285713880e+01,6.984615384615383959e+01,6.971428571428570820e+01,6.971428571428570820e+01,6.933333333333332860e+01,6.933333333333332860e+01,7.030769230769230660e+01,7.191666666666667140e+01,7.591666666666667140e+01,7.683333333333332860e+01,7.766666666666667140e+01,7.841666666666667140e+01,7.833333333333332860e+01,7.829166666666667140e+01,7.808333333333332860e+01,7.691666666666667140e+01,7.492857142857143060e+01,7.358823529411765207e+01,7.225000000000000000e+01,7.207692307692308020e+01,7.107692307692308020e+01,7.000000000000000000e+01,6.900000000000000000e+01
6.908333333333332860e+01,6.850000000000000000e+01,6.841666666666667140e+01,6.775000000000000000e+01,6.750000000000000000e+01,6.725000000000000000e+01,6.741666666666667140e+01,6.925000000000000000e+01,7.100000000000000000e+01,7.591666666666667140e+01,7.714285714285713880e+01,7.769230769230769340e+01,7.846153846153846700e+01,7.808333333333332860e+01,7.776000000000000512e+01,7.684615384615383959e+01,7.600000000000000000e+01,7.450000000000000000e+01,7.338461538461538680e+01,7.215384615384616041e+01,7.200000000000000000e+01,7.092857142857143060e+01,7.075000000000000000e+01,7.025000000000000000e+01
6.958333333333332860e+01,6.900000000000000000e+01,6.871999999999999886e+01,6.825000000000000000e+01,6.825000000000000000e+01,6.791666666666667140e+01,6.800000000000000000e+01,6.975000000000000000e+01,7.162500000000000000e+01,7.641666666666667140e+01,7.783333333333332860e+01,7.908333333333332860e+01,7.908333333333332860e+01,7.925000000000000000e+01,7.912500000000000000e+01,7.850000000000000000e+01,7.766666666666667140e+01,7.616666666666667140e+01,7.466666666666667140e+01,7.366666666666667140e+01,7.345833333333332860e+01,7.216666666666667140e+01,7.116666666666667140e+01,7.116666666666667140e+01
7.083333333333332860e+01,7.050000000000000000e+01,7.037500000000000000e+01,6.983333333333332860e+01,6.983333333333332860e+01,6.975000000000000000e+01,7.033333333333332860e+01,7.158333333333332860e+01,7.326086956521739069e+01,7.716666666666667140e+01,7.791666666666667140e+01,7.841666666666667140e+01,7.850000000000000000e+01,7.800000000000000000e+01,7.679999999999999716e+01,7.753846153846153300e+01,7.700000000000000000e+01,7.500000000000000000e+01,7.450000000000000000e+01,7.375000000000000000e+01,7.356000000000000227e+01,7.313333333333333997e+01,7.183333333333332860e+01,7.071428571428570820e+01
7.059999999999999432e+01,6.953846153846153300e+01,6.786206896551723844e+01,6.664705882352940591e+01,6.842857142857143060e+01,6.715384615384616041e+01,6.816666666666667140e+01,6.900000000000000000e+01,7.104166666666667140e+01,7.600000000000000000e+01,7.758333333333332860e+01,7.830769230769230660e+01,7.853846153846153300e+01,7.776923076923077360e+01,7.713793103448276156e+01,7.784615384615383959e+01,7.733333333333332860e+01,7.558333333333332860e+01,7.375000000000000000e+01,7.300000000000000000e+01,7.273076923076922640e+01,7.161538461538461320e+01,7.066666666666667140e+01,7.000000000000000000e+01
6.983333333333332860e+01,6.969230769230769340e+01,6.956000000000000227e+01,6.916666666666667140e+01,6.866666666666667140e+01,6.935714285714286120e+01,6.935714285714286120e+01,6.983333333333332860e+01,7.123999999999999488e+01,7.553846153846153300e+01,7.582352941176471006e+01,7.800000000000000000e+01,7.835714285714286120e+01,7.825000000000000000e+01,7.826086956521739069e+01,7.792307692307691980e+01,7.725000000000000000e+01,7.566666666666667140e+01,7.526666666666666572e+01,7.423076923076922640e+01,7.356000000000000227e+01,7.231250000000000000e+01,7.057142857142856940e+01,6.920000000000000284e+01
6.925000000000000000e+01,6.861538461538461320e+01,6.862500000000000000e+01,6.828571428571429180e+01,6.791666666666667140e+01,6.828571428571429180e+01,6.766666666666667140e+01,6.950000000000000000e+01,7.133333333333332860e+01,7.566666666666667140e+01,7.661538461538461320e+01,7.700000000000000000e+01,7.823076923076922640e+01,7.866666666666667140e+01,7.866666666666667140e+01,7.742857142857143060e+01,7.656250000000000000e+01,7.411764705882353610e+01,7.346666666666666856e+01,7.350000000000000000e+01,7.300000000000000000e+01,7.159999999999999432e+01,7.100000000000000000e+01,7.075000000000000000e+01
7.041666666666667140e+01,7.000000000000000000e+01,7.015999999999999659e+01,6.984615384615383959e+01,6.925000000000000000e+01,6.941666666666667140e+01,6.971428571428570820e+01,7.058333333333332860e+01,7.237500000000000000e+01,7.584615384615383959e+01,7.678571428571429180e+01,7.589473684210526017e+01,7.700000000000000000e+01,7.600000000000000000e+01,7.795833333333332860e+01,7.791666666666667140e+01,7.675000000000000000e+01,7.500000000000000000e+01,7.366666666666667140e+01,7.316666666666667140e+01,7.291666666666667140e+01,7.225000000000000000e+01,7.135714285714286120e+01,7.121428571428570820e+01
