4.925000000000000000e+01,4.858333333333333570e+01,4.775000000000000000e+01,4.791666666666666430e+01,4.741666666666666430e+01,4.683333333333333570e+01,4.641666666666666430e+01,4.608333333333333570e+01,4.675000000000000000e+01,4.754545454545454675e+01,4.900000000000000000e+01,4.908333333333333570e+01,5.041666666666666430e+01,5.100000000000000000e+01,5.191666666666666430e+01,5.308333333333333570e+01,5.308333333333333570e+01,5.183333333333333570e+01,5.125000000000000000e+01,5.083333333333333570e+01,4.991666666666666430e+01,4.966666666666666430e+01,4.958333333333333570e+01,4.891666666666666430e+01
4.841666666666666430e+01,4.816666666666666430e+01,4.766666666666666430e+01,4.733333333333333570e+01,4.733333333333333570e+01,4.708333333333333570e+01,4.636363636363636687e+01,4.641666666666666430e+01,4.741666666666666430e+01,4.775000000000000000e+01,4.883333333333333570e+01,4.966666666666666430e+01,5.058333333333333570e+01,5.225000000000000000e+01,5.341666666666666430e+01,5.358333333333333570e+01,5.375000000000000000e+01,5.283333333333333570e+01,5.166666666666666430e+01,5.091666666666666430e+01,5.066666666666666430e+01,4.991666666666666430e+01,4.925000000000000000e+01,4.891666666666666430e+01
4.809090909090909349e+01,4.800000000000000000e+01,4.766666666666666430e+01,4.708333333333333570e+01,4.741666666666666430e+01,4.675000000000000000e+01,4.658333333333333570e+01,4.616666666666666430e+01,4.666666666666666430e+01,4.791666666666666430e+01,4.891666666666666430e+01,5.033333333333333570e+01,5.116666666666666430e+01,5.158333333333333570e+01,5.325000000000000000e+01,5.391666666666666430e+01,5.466666666666666430e+01,5.325000000000000000e+01,5.266666666666666430e+01,5.100000000000000000e+01,5.063636363636363313e+01,5.050000000000000000e+01,5.033333333333333570e+01,5.008333333333333570e+01
4.925000000000000000e+01,4.891666666666666430e+01,4.841666666666666430e+01,4.841666666666666430e+01,4.808333333333333570e+01,4.775000000000000000e+01,4.775000000000000000e+01,4.716666666666666430e+01,4.708333333333333570e+01,4.858333333333333570e+01,5.016666666666666430e+01,5.066666666666666430e+01,5.216666666666666430e+01,5.291666666666666430e+01,5.408333333333333570e+01,5.416666666666666430e+01,5.458333333333333570e+01,5.383333333333333570e+01,5.275000000000000000e+01,5.250000000000000000e+01,5.200000000000000000e+01,5.091666666666666430e+01,5.033333333333333570e+01,5.000000000000000000e+01
4.908333333333333570e+01,4.891666666666666430e+01,4.816666666666666430e+01,4.816666666666666430e+01,4.800000000000000000e+01,4.741666666666666430e+01,4.750000000000000000e+01,4.775000000000000000e+01,4.783333333333333570e+01,4.950000000000000000e+01,4.991666666666666430e+01,5.045454545454545325e+01,5.045454545454545325e+01,5.109090909090909349e+01,5.209090909090909349e+01,5.245454545454545325e+01,5.291666666666666430e+01,5.241666666666666430e+01,5.241666666666666430e+01,5.133333333333333570e+01,5.058333333333333570e+01,4.954545454545454675e+01,4.941666666666666430e+01,4.908333333333333570e+01
4.816666666666666430e+01,4.750000000000000000e+01,4.750000000000000000e+01,4.683333333333333570e+01,4.650000000000000000e+01,4.600000000000000000e+01,4.633333333333333570e+01,4.550000000000000000e+01,4.575000000000000000e+01,4.633333333333333570e+01,4.775000000000000000e+01,4.891666666666666430e+01,5.033333333333333570e+01,5.116666666666666430e+01,5.241666666666666430e+01,5.283333333333333570e+01,5.291666666666666430e+01,5.225000000000000000e+01,5.136363636363636687e+01,5.090909090909090651e+01,4.981818181818182012e+01,4.954545454545454675e+01,4.927272727272727337e+01,4.900000000000000000e+01
4.800000000000000000e+01,4.763636363636363313e+01,4.736363636363636687e+01,4.690909090909090651e+01,4.658333333333333570e+01,4.616666666666666430e+01,4.591666666666666430e+01,4.641666666666666430e+01,4.666666666666666430e+01,4.775000000000000000e+01,4.918181818181817988e+01,5.033333333333333570e+01,5.166666666666666430e+01,5.258333333333333570e+01,5.416666666666666430e+01,5.466666666666666430e+01,5.516666666666666430e+01,5.433333333333333570e+01,5.275000000000000000e+01,5.241666666666666430e+01,5.250000000000000000e+01,5.158333333333333570e+01,5.066666666666666430e+01,5.008333333333333570e+01
4.945454545454545325e+01,4.966666666666666430e+01,4.925000000000000000e+01,4.916666666666666430e+01,4.900000000000000000e+01,4.858333333333333570e+01,4.866666666666666430e+01,4.858333333333333570e+01,4.900000000000000000e+01,4.966666666666666430e+01,5.075000000000000000e+01,5.100000000000000000e+01,5.233333333333333570e+01,5.333333333333333570e+01,5.350000000000000000e+01,5.408333333333333570e+01,5.533333333333333570e+01,5.400000000000000000e+01,5.281818181818182012e+01,5.208333333333333570e+01,5.191666666666666430e+01,5.108333333333333570e+01,5.025000000000000000e+01,5.016666666666666430e+01
4.975000000000000000e+01,4.941666666666666430e+01,4.875000000000000000e+01,4.791666666666666430e+01,4.766666666666666430e+01,4.783333333333333570e+01,4.700000000000000000e+01,4.691666666666666430e+01,4.716666666666666430e+01,4.791666666666666430e+01,4.925000000000000000e+01,5.050000000000000000e+01,5.166666666666666430e+01,5.250000000000000000e+01,5.291666666666666430e+01,5.441666666666666430e+01,5.525000000000000000e+01,5.425000000000000000e+01,5.325000000000000000e+01,5.250000000000000000e+01,5.175000000000000000e+01,5.116666666666666430e+01,5.050000000000000000e+01,5.008333333333333570e+01
4.966666666666666430e+01,4.908333333333333570e+01,4.883333333333333570e+01,4.827272727272727337e+01,4.775000000000000000e+01,4.733333333333333570e+01,4.733333333333333570e+01,4.700000000000000000e+01,4.716666666666666430e+01,4.863636363636363313e+01,4.936363636363636687e+01,5.041666666666666430e+01,5.190909090909090651e+01,5.266666666666666430e+01,5.391666666666666430e+01,5.450000000000000000e+01,5.400000000000000000e+01,5.390909090909090651e+01,5.272727272727272663e+01,5.191666666666666430e+01,5.100000000000000000e+01,5.058333333333333570e+01,5.033333333333333570e+01,4.983333333333333570e+01
4.941666666666666430e+01,4.916666666666666430e+01,4.891666666666666430e+01,4.850000000000000000e+01,4.833333333333333570e+01,4.766666666666666430e+01,4.733333333333333570e+01,4.725000000000000000e+01,4.681818181818182012e+01,4.783333333333333570e+01,4.891666666666666430e+01,4.975000000000000000e+01,5.100000000000000000e+01,5.166666666666666430e+01,5.245454545454545325e+01,5.354545454545454675e+01,5.363636363636363313e+01,5.333333333333333570e+01,5.250000000000000000e+01,5.175000000000000000e+01,5.108333333333333570e+01,5.033333333333333570e+01,4.950000000000000000e+01,4.963636363636363313e+01
4.863636363636363313e+01,4.836363636363636687e+01,4.809090909090909349e+01,4.781818181818182012e+01,4.791666666666666430e+01,4.791666666666666430e+01,4.763636363636363313e+01,4.754545454545454675e+01,4.790909090909090651e+01,4.945454545454545325e+01,5.108333333333333570e+01,5.150000000000000000e+01,5.190909090909090651e+01,5.358333333333333570e+01,5.466666666666666430e+01,5.525000000000000000e+01,5.563636363636363313e+01,5.581818181818182012e+01,5.454545454545454675e+01,5.372727272727272663e+01,5.327272727272727337e+01,5.281818181818182012e+01,5.208333333333333570e+01,5.175000000000000000e+01
5.116666666666666430e+01,5.050000000000000000e+01,4.983333333333333570e+01,4.900000000000000000e+01,4.936363636363636687e+01,4.866666666666666430e+01,4.800000000000000000e+01,4.775000000000000000e+01,4.841666666666666430e+01,4.983333333333333570e+01,4.954545454545454675e+01,5.083333333333333570e+01,5.241666666666666430e+01,5.391666666666666430e+01,5.575000000000000000e+01,5.633333333333333570e+01,5.725000000000000000e+01,5.633333333333333570e+01,5.466666666666666430e+01,5.418181818181817988e+01,5.333333333333333570e+01,5.183333333333333570e+01,5.125000000000000000e+01,5.041666666666666430e+01
4.941666666666666430e+01,4.883333333333333570e+01,4.825000000000000000e+01,4.758333333333333570e+01,4.666666666666666430e+01,4.683333333333333570e+01,4.625000000000000000e+01,4.650000000000000000e+01,4.645454545454545325e+01,4.772727272727272663e+01,4.916666666666666430e+01,5.091666666666666430e+01,5.233333333333333570e+01,5.375000000000000000e+01,5.533333333333333570e+01,5.658333333333333570e+01,5.675000000000000000e+01,5.583333333333333570e+01,5.463636363636363313e+01,5.291666666666666430e+01,5.241666666666666430e+01,5.125000000000000000e+01,5.033333333333333570e+01,4.966666666666666430e+01
4.941666666666666430e+01,4.916666666666666430e+01,4.858333333333333570e+01,4.825000000000000000e+01,4.841666666666666430e+01,4.733333333333333570e+01,4.645454545454545325e+01,4.708333333333333570e+01,4.808333333333333570e+01,4.958333333333333570e+01,5.000000000000000000e+01,5.158333333333333570e+01,5.325000000000000000e+01,5.358333333333333570e+01,5.427272727272727337e+01,5.500000000000000000e+01,5.683333333333333570e+01,5.541666666666666430e+01,5.425000000000000000e+01,5.275000000000000000e+01,5.191666666666666430e+01,5.108333333333333570e+01,4.963636363636363313e+01,4.875000000000000000e+01
4.808333333333333570e+01,4.825000000000000000e+01,4.791666666666666430e+01,4.725000000000000000e+01,4.641666666666666430e+01,4.666666666666666430e+01,4.572727272727272663e+01,4.600000000000000000e+01,4.691666666666666430e+01,4.763636363636363313e+01,4.866666666666666430e+01,5.000000000000000000e+01,5.083333333333333570e+01,5.266666666666666430e+01,5.350000000000000000e+01,5.533333333333333570e+01,5.558333333333333570e+01,5.533333333333333570e+01,5.416666666666666430e+01,5.309090909090909349e+01,5.291666666666666430e+01,5.245454545454545325e+01,5.141666666666666430e+01,5.075000000000000000e+01
4.983333333333333570e+01,4.883333333333333570e+01,4.883333333333333570e+01,4.816666666666666430e+01,4.783333333333333570e+01,4.783333333333333570e+01,4.691666666666666430e+01,4.666666666666666430e+01,4.700000000000000000e+01,4.875000000000000000e+01,4.941666666666666430e+01,5.016666666666666430e+01,5.091666666666666430e+01,5.191666666666666430e+01,5.375000000000000000e+01,5.491666666666666430e+01,5.550000000000000000e+01,5.475000000000000000e+01,5.363636363636363313e+01,5.291666666666666430e+01,5.208333333333333570e+01,5.133333333333333570e+01,5.118181818181817988e+01,5.025000000000000000e+01
